id,production_company
291290,Twisted Pictures
352552,Matador Films|Netflix
343981,Salon Pictures
319067,Motto Pictures|Tremolo Productions|Media Ranch
332177,WWE Studios
254800,FJ Productions|BB Film Productions|Get Lifted Film Company|Mad Horse Films
291151,Sobras International Pictures
348296,Tiger Aspect Productions
357974,Tiberius Film
347258,Instinct Entertainment
312793,Splendid Film
340361,Gaumont|France 2 CinÃ©ma|RhÃ´ne-Alpes CinÃ©ma|CinÃ©@|Canal+
306943,BCDF Pictures
324325,Small Package Films
321640,Blumhouse Productions|Hit the Ground Running Films
309919,Myriad Pictures|AliBella Pictures|Bystander Films|Management Production Entertainment (MPE)|Mangrove Media
303867,Bitter Films
325365,Rakontur
330916,Whitewater Films|Stink Films|Buffalo Picture House
273599,Seven8 Media
333620,Johnson Production Group|Shadowland
253303,Sob Noisse Movies
356846,BBC Films|British Broadcasting Corporation (BBC)|BBC Scotland
331501,Screen Yorkshire|Gloucester Place Films|Green Screen Productions|LWH Entertainment
361043,Ruthless Pictures|Hollywood Shorts
329289,Good Universe|Mosaic Films|Institution Post
339928,Escapology|Main Dog Productions
367735,3 Arts Entertainment|Irwin Entertainment
157336,Paramount Pictures|Legendary Pictures|Warner Bros.|Syncopy|Lynda Obst Productions
118340,Marvel Studios|Moving Picture Company (MPC)|Bulletproof Cupid|Revolution Sun Studios
100402,Marvel Studios
245891,Thunder Road Pictures|Warner Bros.|87Eleven|DefyNite Films|MJW Films
131631,Lionsgate|Color Force
122917,WingNut Films|New Line Cinema|3Foot7|Metro-Goldwyn-Mayer (MGM)
177572,Walt Disney Pictures|Walt Disney Animation Studios
205596,Black Bear Pictures|Bristol Automotive
198663,Ingenious Media|Twentieth Century Fox Film Corporation|Gotham Group|Dayday Films|Temple Hill Entertainment
194662,Worldview Entertainment|New Regency Pictures|TSG Entertainment|Le Grisbi Productions|M Productions
210577,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|Pacific Standard|TSG Entertainment
228150,Columbia Pictures|QED International|Crave Films|LStar Capital|Huayi Brothers Media
181533,Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment|Moving Picture Company (MPC)|TSG Entertainment
157350,Summit Entertainment|Red Wagon Entertainment
127585,Twentieth Century Fox Film Corporation|Donners' Company|Marvel Entertainment|Bad Hat Harry Productions|TSG Entertainment
240832,Universal Pictures|TF1 Films Production|Canal+|EuropaCorp|CinÃ©+
98566,Paramount Pictures|Nickelodeon Movies|Platinum Dunes
225886,Escape Artists|Media Rights Capital|Sony Pictures Entertainment (SPE)|LStar Capital
242582,Bold Films|Sierra / Affinity
91314,Paramount Pictures|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|Hasbro
120467,Fox Searchlight Pictures|Scott Rudin Productions|Studio Babelsberg|Indian Paintbrush|TSG Entertainment
244786,Bold Films|Blumhouse Productions|Right of Way Films
119450,Ingenious Media|Chernin Entertainment|TSG Entertainment
156022,Columbia Pictures|Village Roadshow Pictures|Escape Artists|Mace Neufeld Productions|LStar Capital
227159,New Line Cinema|BenderSpink|RatPac Entertainment
102382,Columbia Pictures|Marvel Enterprises|Avi Arad Productions|Matt Tolmach Productions
137113,Village Roadshow Pictures|Warner Bros.|Viz Media|Province of British Columbia Production Services Tax Credit|3 Arts Entertainment
228967,Columbia TriStar
190859,Village Roadshow Pictures|Malpaso Productions|Warner Bros.|RatPac-Dune Entertainment|Mad Chance Productions
147441,Scott Free Productions|Chernin Entertainment|Babieka|Volcano Films
124905,Toho Company|Legendary Pictures|Warner Bros.|Disruption Entertainment|RatPac-Dune Entertainment
102651,Walt Disney Pictures|Roth Films
254904,Irish Dreamtime|Relativity Media|SPD Films
242512,Universal Pictures|Platinum Dunes|Media Rights Capital|Hasbro|Blumhouse Productions
82702,DreamWorks Animation|Mad Hatter Entertainment
270303,Northern Lights Films|Animal Kingdom|Two Flints
138103,Davis-Films|Nu Image Films|LionsGate|Millennium Films|Ex3 Productions
137106,Village Roadshow Pictures|DC Comics|Vertigo Entertainment|Lin Pictures|Warner Bros. Animation
72784,Dark Castle Entertainment|Anonymous Content|Open Road Films
68737,Legendary Pictures|Thunder Road Pictures|Outlaw Sinema|Moving Picture Company (MPC)|Pendle Mountain Productions
266856,Working Title Films
193893,Twentieth Century Fox Film Corporation|WideAwake|Genre Films
49017,Universal Pictures|Legendary Pictures|Fuji Television Network|Dentsu|Michael De Luca Productions
270946,DreamWorks Animation
224141,Walt Disney Pictures|Marc Platt Productions|Lucamar Productions
53182,Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Warner Bros.|Nimar Studios
227156,The Weinstein Company|Walden Media|Tonik Productions|Asis Productions
187017,Columbia Pictures|Original Film|Media Rights Capital|Metro-Goldwyn-Mayer (MGM)|Cannell Studios
169917,Double Feature Films|Jersey Films|1984 Private Defense Contractors|Cross Creek Pictures|Exclusive Media Group
116149,The Weinstein Company|StudioCanal|TF1 Films Production|Canal+|Heyday Films
284276,Echo Films|We're Not Brothers Productions|Cinelou Films
212778,Open Road Films|Aldamisa Entertainment|Kilburn Media|Fetisov Teterin Films
238636,Universal Pictures|Why Not Productions|Platinum Dunes|Blumhouse Productions|5150 Action
218043,Stoney Lake Entertainment
85350,Detour Filmproduction|IFC Productions
241239,Participant Media|Imagenation Abu Dhabi FZ|FilmNation Entertainment|Before the Door Pictures|Washington Square Films
184315,Paramount Pictures|Metro-Goldwyn-Mayer (MGM)|Radical Studios|Flynn Picture Company
86834,Paramount Pictures|Regency Enterprises|Protozoa Pictures|Disruption Entertainment
205587,Village Roadshow Pictures|Warner Bros.|Big Kid Pictures|Team Downey
256092,Odyssey Media|Silver Wings Films
232672,Happy Madison Productions|Karz Entertainment|Warner Bros.|Gulfstream Pictures
195589,Universal Pictures|Point Grey Pictures|Good Universe
249164,New Line Cinema|Metro-Goldwyn-Mayer (MGM)
243683,Summit Entertainment|Offspring Entertainment
200727,Constantin Film|Octagon Films
222935,Fox 2000 Pictures|Temple Hill Entertainment|TSG Entertainment
244267,Verisimilitude|Bersin Pictures|WeWork Studios
168530,Universal Pictures|Rainforest Films|Cube Vision|Relativity Media
244761,Ego Film Arts|The Film Farm
171274,Ghoulardi Film Company|Warner Bros.
137094,Paramount Pictures|Di Bonaventura Pictures|Mace Neufeld Productions|Skydance Productions|Etalon film
225574,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Anton Capital Entertainment (ACE)
206487,Screen Australia|Screen Queensland|Blacklab Entertainment|Wolfhound Pictures
262543,Green Moon Productions|Nu Boyana Viburno
321068,Arrowstorm Entertainment
154400,Fox Searchlight Pictures|Chernin Entertainment
97020,Columbia Pictures|Strike Entertainment|Metro-Goldwyn-Mayer (MGM)
157353,Alcon Entertainment|Syncopy|DMG Entertainment|Straight Up Films
193610,Twentieth Century Fox Film Corporation|LBI Productions
82703,20th Century Fox
286532,Sycamore Pictures
189,Miramax Films|Troublemaker Studios|AR Films|Aldamisa Entertainment|Demarest Films
297270,Walt Disney Pictures
172385,Blue Sky Studios|Twentieth Century Fox Animation
100042,New Line Cinema|Universal Pictures|Conundrum Entertainment|Red Granite Pictures
204922,StudioCanal|Scott Free Productions|Millennium Films|Film i VÃ¤st|Filmgate Films
152760,Columbia Pictures|Studio Babelsberg|Fox 2000 Pictures|Smokehouse Pictures|Obelisk Productions
227306,Legendary Pictures|3 Arts Entertainment|Jolie Pas
273895,Plan B Entertainment|Harpo Films|Celador Films|Cloud Eight Films|PathÃ©
265177,TÃ©lÃ©film Canada|Super Ã‰cran|SODEC|Metafilms
255343,Nexus Factory|uFilm|Jaguar Films|Umedia|Chapter 2
175112,DisneyToon Studios
228970,Fox Searchlight Pictures|Pacific Standard
76649,Impact Pictures|TriStar Pictures|Don Carmody Productions|FilmDistrict|Constantin Film International
239571,Relativity Media
196867,Columbia Pictures|Sony Pictures Entertainment (SPE)|Overbrook Entertainment
207933,Icon Productions|Sobini Films
228326,Twentieth Century Fox Film Corporation|Reel FX Creative Studios|Twentieth Century Fox Animation|Chatrone
239563,The Weinstein Company|Crescendo Productions|Chernin Entertainment|Goldenlight Films
136797,DreamWorks SKG|Reliance Entertainment|Bandito Brothers|Touchstone Pictures|Electronic Arts
286554,Demarest Films|Flynn Picture Company
262338,Maguire Entertainment|Millennium Films|Material Pictures|Film i VÃ¤st|Filmgate Films
228194,Amblin Entertainment|Harpo Films|Participant Media|Imagenation Abu Dhabi FZ|Reliance Entertainment
170687,Laika Entertainment
87093,The Weinstein Company|Silverwood Films|Electric City Entertainment|Tim Burton Productions
241254,Grindstone Entertainment Group|Emmett/Furla Films|Oasis Films|Aperture Entertainment
246080,Cowboy Films|Film4|Focus Features
110416,Irish Film Board|Digital Graphics|Big Farm|Cartoon Saloon|Super Productions
253980,Marvel Studios
242095,Automatik Entertainment|Low Spark Films
157825,Why Not Productions|Wild Bunch|Desperate Pictures|Orange Studios
216282,New Line Cinema|Village Roadshow Pictures|Broken Road Productions
289720,Media Max Productions|22h22|Notorious Films
192102,Wonderland Sound and Vision|EuropaCorp|Relativity Media|3DTK|Feelgood Entertainment
218836,Walt Disney Pictures|DisneyToon Studios|Prana Studios|Prana Animation Studios
252178,Screen Yorkshire|British Film Institute (BFI)|Creative Scotland|Film4|Warp Films
144336,Open Road Films|QED International|Albert S. Ruddy Productions|Crave Films|Roth Films
188161,Media Rights Capital|Fuzzy Door Productions|Bluegrass Films|RGB Media
255157,Code Entertainment|Solution Entertainment Group|Freedom Media|Siren Digital - Hollywood
171372,Element Pictures|Film4|Runaway Fridge Productions
244506,Gotham Group|Upload Films|GNK Productions|Rough House Pictures|Young Gang
136835,Sony Pictures|Screen Gems
284293,Killer Films|Big Indie Pictures|Backup Media|BSM Studio
256274,Legendary Pictures
87492,Likely Story|Media Rights Capital|Annapurna Pictures
277547,Wonderland Sound and Vision|Voltage Pictures
226857,Universal Pictures|Fake Empire|Bluegrass Films
157845,Porchlight Films|FilmNation Entertainment|Screen Australia|Screen NSW|Blue-Tongue Films
184098,Screen Gems|Will Packer Productions|Silver State Production Services
271674,Qwerty Films|Alliance Films|Canal+|TF1 Droits Audiovisuels|Scope Pictures
192149,Timnick Films|StudioCanal|Working Title Films
187596,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict
181886,Rhombus Media|Roxbury Pictures|micro_scope|Mecanismo Films|A24
250546,New Line Cinema|The Safran Company|Evergreen Media Group|RatPac-Dune Entertainment
328763,FatFree Films
261103,Zweites Deutsches Fernsehen (ZDF)|Screen Australia|Screen NSW|Flying Bark Productions|Fish Blowing Bubbles
100241,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate|Hopscotch Films
225565,Treehouse Pictures
192132,Tribeca Film
200505,Summit Entertainment|Lionsgate
254473,Canal+|EuropaCorp|CinÃ©+|D8
242224,South Australian Film Corporation|Screen Australia|Smoking Gun Productions|Causeway Films
226486,New Line Cinema|Gary Sanchez Productions
286519,Informant Media|Informant Films
164251,2929 Productions|Nick Wechsler Productions|Chockstone Pictures
284689,BBC Films|Heyday Films
250066,NGN Productions|Glacier Films|Maple Leaf Finance Primeredian Entertainment
169298,Giant Ape Media|SC Films International
244772,Duplass Brothers Productions|Venture Forth
260339,BBC Films|Carnival Films|Heyday Films
283384,Darius Films|Manis Film|Breaking Ball Films|Stage 6 Films
137321,Village Roadshow Pictures|Weed Road Pictures|Warner Bros.
234200,Calamity Films
244264,Anonymous Content|Merced Media Partners|PenLife Media
241848,HanWay Films|Snoot Entertainment
259611,MJW Films|Ocean Blue Entertainment
238215,Next Wednesday Productions|Voltage Pictures
188166,Film Science|The Lab Of Madness|Neighborhood Watch|Paradise City
253344,Irish Dreamtime|Das Films|Envision Entertainment|Knightsbridge Entertainment|PalmStar Media
256917,Hopscotch Features|RatPac Entertainment|Seven West Media|Fear of God Films|Seven Group Holdings
171424,Worldview Entertainment|Dragonfly Entertainment|Sobras International Pictures|Top Hat Releasing|BH Tilt
229297,Perdido Productions|Harbor Picture Company
192712,Distant Horizons|Videovision Entertainment|Detalle Films
218778,"Walt Disney Pictures|21 Laps Entertainment|Jim Henson Company, The"
239678,Spring Creek Productions|21 Laps Entertainment|Warner Bros.
264656,The Javelina Film Company|EuropaCorp|Ithaca Pictures
294652,Media House Capital|Altitude Film Entertainment|Daydream Productions|Bridle Path Films|Southern Light Films
244509,Backup Media|Paradise City|BSM Studio|Bullet Pictures
146015,British Film Institute (BFI)|Alcove Entertainment|Attercop Productions
227783,Open Road Films|Gulfstream Pictures|Red Rover International|ToonBox Entertainment
327833,SC Films International|Baumgarten Management and Productions (BMP)|Thorbak|SC International Pictures|Thor Pictures
151368,Wild Bunch|Sayaka Producciones Audiovisuales|Apaches Entertainment|La Panda|Atresmedia Cine
230179,Head Gear Films|Altitude Film Entertainment|Film House Germany|Metrol Technology|Ketchup Entertainment
242076,Red Granite Pictures|TinRes Entertainment|Cinedigm
209451,Warner Bros.
222899,"Screen Gems, Inc.|Rainforest Films|Olive Bridge Entertainment"
198185,Walt Disney Pictures
231576,Double Feature Films|Wild Bunch|Worldview Entertainment
244539,Paper Street Films|Bad Robot|Park Pictures|KGB Media
240745,Benaroya Pictures|Keep Your Head Productions
287587,Duplass Brothers Productions|Burn Later Productions|Through Films
285135,Cinetel Films|Zodiac Pictures
283350,Wonderland Sound and Vision|G4 Productions|Nutmeg Film Productions
97370,Scottish Screen|UK Film Council|FilmNation Entertainment|Nick Wechsler Productions|Creative Scotland
177494,Warner Bros.|Warner Bros. Interactive Entertainment|Rob Thomas Productions
254375,Wild Bunch|Erfttal Film|Film Afrika Worldwide|Head Gear Films|Metrol Technology
235260,Hearst Entertainment Productions|LightWorkers Media
250657,Atlas Films
242643,Warner Bros. Animation|Warner Premiere|DC Entertainment
242042,WhiteFlame Productions
217993,DC Comics|Warner Bros. Animation|DC Entertainment
157834,Le Pacte|Zanuck Independent|Voltage Pictures|MediaPro Pictures|Zephyr Films
253306,Semi-Professional
288281,Reno Productions
232679,Mandalay Pictures|Affirm Films
260202,BBC Films|Carnival Films|Heyday Films|Masterpiece|Beagle Pug Films
256835,Pixar Animation Studios
293299,Walt Disney Animation Studios
270302,HanWay Films|British Film Institute (BFI)|Blueprint Pictures
251852,New Artists Alliance|Caliber Media Company|NightSky Productions
215211,Gaumont|TF1 Films Productions|Lucky Red|Canal+|uFilm
177047,Media House Capital|Unified Pictures|Decoding Annie Parker|Ozymandias Productions
276844,Head Gear Films|Spectrum Films|See Pictures|Metrol Technology
226448,Night and Day Pictures|Bellwether Pictures
255268,Silver Nitrate Films|Sense and Sensibility Ventures
201086,Big Talk Productions
297596,TinRes Entertainment|Over Under Media
193612,Hammer Film Productions|Exclusive Media Group|Travelling Picture Show Company
242310,Hannibal Pictures|Marco Polo Production|Patriot Pictures|Vocal Yokels
157849,Senator Film Produktion|Lionsgate|FilmNation Entertainment|Film4|Demarest Films
284296,Paramount Pictures|IAC Film|Jax Media
239566,Universal Studios|Imagine Films Entertainment|Jagged Films
282813,Fox International Productions|Sahara Productions|Silvatar Media
184346,Jerry Bruckheimer Films|Screen Gems|LStar Capital
246860,Pallas Film|CAB Productions|C.G. Cinema
245916,The Combine|Bluegrass Films
