id,original_title,release_date,release_year,runtime,vote_average
122088,Lemale et ha'halal,2012-07-01,2012,90,6.1
83191,Treasure Island,2012-01-01,2012,180,5.3
103717,Vous n'avez encore rien vu,2012-09-01,2012,115,6.9
139777,World Without End,2012-01-01,2012,389,6.1
139455,Silent Night,2012-11-30,2012,99,4.7
118628,English Vinglish,2012-09-14,2012,133,7.1
113294,Fast Girls,2012-06-15,2012,91,4.5
84334,Searching for Sugar Man,2012-06-30,2012,85,7.9
97632,American Warships,2012-05-15,2012,90,2.4
114718,Kauwboy,2012-04-18,2012,81,6.0
168027,Freaky Deaky,2012-04-22,2012,90,4.8
140174,Rise of the Zombies,2012-10-27,2012,90,3.1
369145,Doctor Who: The Snowmen,2012-12-25,2012,60,7.8
94973,"Il Ã©tait une fois, une fois",2012-02-14,2012,95,4.6
117978,In Their Skin,2012-07-08,2012,96,5.2
100046,The Giant Mechanical Man,2012-04-27,2012,94,5.8
165477,Whole Lotta Sole,2012-04-21,2012,94,5.9
80973,The Girl from the Naked Eye,2012-06-15,2012,80,4.1
111349,One Direction: Up All Night - The Live Tour,2012-05-16,2012,73,8.3
145738,40 Days and Nights,2012-12-15,2012,90,3.6
88920,Love Never Dies,2012-02-08,2012,120,7.4
138941,Found,2012-03-30,2012,105,6.6
141095,Jack Irish: Bad Debts,2012-10-23,2012,90,5.3
100493,The Devil's Carnival,2012-04-05,2012,55,5.4
98545,"Peace, Love & Misunderstanding",2012-06-15,2012,96,5.4
128270,Not Fade Away,2012-12-21,2012,112,5.4
135531,Fairy Tail the Movie: Phoenix Priestess,2012-08-18,2012,86,6.6
121791,L'Attentat,2012-09-01,2012,102,5.8
119278,Smiley,2012-10-12,2012,90,4.2
105526,Any Day Now,2012-12-14,2012,97,5.7
130736,3 Zimmer/KÃ¼che/Bad,2012-10-03,2012,118,7.1
89325,Darling Companion,2012-04-20,2012,103,5.2
167956,Fist of Jesus,2012-06-05,2012,15,7.5
116440,Maggie Simpson in The Longest Daycare,2012-07-12,2012,5,6.9
84742,Donner Pass,2012-11-15,2012,90,3.6
118737,Interview with a Hitman,2012-07-20,2012,95,4.7
121565,Errors of the Human Body,2012-09-23,2012,102,6.0
149786,Christmas with Holly,2012-12-09,2012,90,5.7
133441,The Summit,2012-10-12,2012,95,6.9
105531,Jack & Diane,2012-11-02,2012,110,4.4
104155,Mansome,2012-05-18,2012,84,5.1
97690,We Are Legion: The Story of the Hacktivists,2012-01-20,2012,93,6.7
116227,í•˜ìš¸ë§,2012-02-16,2012,114,5.8
127918,The Gatekeepers,2012-07-09,2012,101,6.2
110490,Rags,2012-05-28,2012,0,5.7
84338,Simon Killer,2012-04-12,2012,105,5.8
133463,Redd Inc.,2012-11-03,2012,93,5.3
123431,Reincarnated,2012-11-11,2012,98,6.4
107257,A Perfect Ending,2012-06-01,2012,110,7.0
117369,Arjun: The Warrior Prince,2012-05-24,2012,96,6.6
135368,The Barrens,2012-09-28,2012,97,5.4
157305,Head Over Heels,2012-05-24,2012,10,6.6
134394,Barricade,2012-09-25,2012,82,4.0
128215,Still Mine,2012-09-10,2012,102,6.1
135461,Last Kind Words,2012-06-08,2012,85,5.0
84309,Marina AbramoviÄ‡: The Artist Is Present,2012-01-01,2012,106,7.5
110122,Astronaut: The Last Push,2012-06-01,2012,90,4.8
115210,Stitches,2012-05-19,2012,86,5.2
103758,Reality,2012-05-04,2012,110,5.7
97512,The Courier,2012-03-29,2012,91,4.9
192623,White Frog,2012-03-07,2012,93,4.8
135579,Dead Before Dawn 3D,2012-10-10,2012,88,3.9
60270,Wish You Were Here,2012-04-26,2012,93,5.2
216374,I Will Follow You Into the Dark,2012-12-20,2012,107,4.2
140405,Coldplay: Live 2012,2012-11-13,2012,97,7.5
87548,Taped,2012-02-23,2012,90,5.3
84907,Playback,2012-03-09,2012,95,3.6
114955,Let It Shine,2012-06-15,2012,90,5.7
118677,Why Stop Now?,2012-08-17,2012,88,5.2
79940,Tim and Eric's Billion Dollar Movie,2012-03-02,2012,94,4.4
141679,Spike Island,2012-10-11,2012,96,6.8
128216,Stories We Tell,2012-10-12,2012,108,6.8
109520,After Porn Ends,2012-05-21,2012,90,5.1
98541,Hungry For Change,2012-01-01,2012,89,7.5
116977,Foodfight!,2012-06-15,2012,87,2.2
130593,Good Vibrations,2012-05-31,2012,97,6.3
50497,When the Lights Went Out,2012-01-31,2012,86,5.8
73935,Vamps,2012-08-25,2012,93,4.7
116811,Berberian Sound Studio,2012-08-30,2012,92,6.3
200035,Political Animals,2012-07-15,2012,252,7.1
133557,The Girl,2012-10-22,2012,91,5.9
143800,PokÅ‚osie,2012-11-09,2012,107,5.6
110112,Nitro Circus: The Movie,2012-08-08,2012,92,6.8
125558,Among Friends,2012-07-08,2012,80,3.7
131916,Scary or Die,2012-09-09,2012,94,3.6
138372,Bad Kids Go to Hell,2012-12-07,2012,91,4.1
137776,A Mother's Nightmare,2012-09-29,2012,90,6.0
269177,Party Bercy,2012-09-23,2012,120,6.4
127853,Artifact,2012-09-14,2012,105,7.4
185744,Amy Schumer: Mostly Sex Stuff,2012-08-18,2012,41,7.1
119286,Birdsong,2012-04-24,2012,165,6.1
121830,Mr. Pip,2012-09-08,2012,116,5.8
95571,Gayby,2012-10-12,2012,89,5.2
298016,It's a SpongeBob Christmas!,2012-11-23,2012,90,5.4
191489,Bill Burr: You People Are All The Same,2012-08-16,2012,68,8.1
138496,Crawlspace,2012-05-01,2012,89,4.0
86004,Talaash,2012-11-30,2012,149,6.5
120846,Jurassic Shark,2012-09-21,2012,75,2.0
142563,Fresh Guacamole,2012-03-02,2012,2,7.9
121983,Free Angela and All Political Prisoners,2012-09-09,2012,101,6.3
94887,Girls Against Boys,2012-05-17,2012,87,4.2
107178,Jackie,2012-05-10,2012,100,6.2
111440,The Pact,2012-05-25,2012,89,5.3
137366,Led Zeppelin: Celebration Day,2012-10-17,2012,124,7.7
126509,2016: Obama's America,2012-07-13,2012,87,4.7
126909,Cousin Ben Troop Screening,2012-01-01,2012,2,7.0
128592,Du vent dans mes mollets,2012-08-22,2012,89,6.6
138122,Student of the Year,2012-10-19,2012,145,6.6
136698,Underground: The Julian Assange Story,2012-10-07,2012,89,5.9
84327,The Queen of Versailles,2012-07-06,2012,100,6.8
97610,Beware of Mr. Baker,2012-11-28,2012,100,7.3
117266,Craigslist Joe,2012-08-02,2012,90,5.9
127864,Blancanieves,2012-09-21,2012,104,6.9
124071,How to Make Money Selling Drugs,2012-09-07,2012,96,6.5
151870,Minecraft: The Story of Mojang,2012-12-23,2012,104,5.6
84340,Sleepwalk With Me,2012-08-24,2012,90,6.3
101056,The Millionaire Tour,2012-07-31,2012,80,5.5
139808,Una pistola en cada mano,2012-11-17,2012,100,6.2
101267,Katy Perry: Part of Me,2012-06-28,2012,93,6.5
128133,Museum Hours,2012-08-08,2012,106,4.5
101449,Jim Gaffigan: Mr. Universe,2012-04-11,2012,78,7.2
96924,Aziz Ansari: Dangerously Delicious,2012-03-20,2012,61,7.5
140403,Fresh Meat,2012-10-25,2012,91,4.6
150093,Just Like a Woman,2012-12-14,2012,105,6.0
100275,Eddie: The Sleepwalking Cannibal,2012-04-22,2012,79,6.1
86101,The Sleeper,2012-01-31,2012,90,2.2
201365,Belle du Seigneur,2012-11-29,2012,124,4.2
121147,Freeloaders,2012-12-18,2012,77,5.0
153133,Undercover Bridesmaid,2012-04-15,2012,92,6.1
84351,West of Memphis,2012-12-25,2012,150,7.5
128104,Inch'Allah,2012-09-08,2012,101,5.9
138907,Sassy Pants,2012-10-26,2012,87,5.3
89638,Steve Jobs: The Lost Interview,2012-05-11,2012,70,7.4
97989,O Som ao Redor,2012-02-01,2012,131,6.1
135403,Freddie Mercury: The Great Pretender,2012-09-25,2012,107,7.2
151044,McCullin,2012-04-26,2012,89,7.2
157301,Adam and Dog,2012-11-06,2012,15,6.0
143224,I Hate Love,2012-11-03,2012,105,5.5
84284,The House I Live In,2012-10-05,2012,110,7.1
126797,Mental,2012-10-04,2012,116,5.5
127548,Hold Your Breath,2012-10-05,2012,87,3.4
138943,Daddy's Little Girl,2012-01-01,2012,126,6.8
115199,The History of Future Folk,2012-06-15,2012,86,6.3
135670,Amber Alert,2012-11-02,2012,81,5.0
84187,The Comedy,2012-11-09,2012,95,5.7
98886,KumarÃ©,2012-06-20,2012,86,7.4
114887,The Dream Team,2012-06-13,2012,70,8.0
146837,Jim Jefferies: Fully Functional,2012-10-30,2012,60,6.6
147538,It's Such a Beautiful Day,2012-10-05,2012,62,7.9
86705,John Mulaney: New In Town,2012-01-31,2012,60,8.1
130358,Liz & Dick,2012-11-25,2012,88,4.3
146712,A Fairly Odd Christmas,2012-11-23,2012,65,5.3
224746,Bekas,2012-11-09,2012,97,6.4
110393,Elefante blanco,2012-05-16,2012,105,5.4
168219,The Men Who Built America,2012-10-16,2012,360,5.3
145711,Naughty or Nice,2012-12-24,2012,90,7.1
134215,Heroine,2012-09-21,2012,140,4.9
157289,Curfew,2012-01-01,2012,19,7.9
83589,Shut Up and Play the Hits,2012-01-22,2012,105,7.3
158150,How to Fall in Love,2012-07-21,2012,0,4.7
110496,The Pregnancy Project,2012-01-28,2012,86,6.7
84179,Bones Brigade: An Autobiography,2012-01-21,2012,90,8.1
124067,The Central Park Five,2012-05-24,2012,119,6.4
84288,The Invisible War,2012-01-20,2012,93,7.0
122,The Lord of the Rings: The Return of the King,2003-12-01,2003,201,7.9
277,Underworld,2003-09-19,2003,121,6.5
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,2003,143,7.3
24,Kill Bill: Vol. 1,2003-10-10,2003,111,7.6
605,The Matrix Revolutions,2003-11-05,2003,129,6.4
604,The Matrix Reloaded,2003-05-15,2003,138,6.6
12,Finding Nemo,2003-05-30,2003,100,7.4
310,Bruce Almighty,2003-05-23,2003,101,6.3
508,Love Actually,2003-09-07,2003,135,6.9
10719,Elf,2003-10-09,2003,97,6.5
296,Terminator 3: Rise of the Machines,2003-07-02,2003,109,5.8
1278,The Dreamers,2003-09-01,2003,115,7.1
587,Big Fish,2003-12-25,2003,125,7.4
9480,Daredevil,2003-02-14,2003,103,4.9
8273,American Wedding,2003-08-01,2003,103,6.0
8698,The League of Extraordinary Gentlemen,2003-07-11,2003,110,5.6
9654,The Italian Job,2003-05-30,2003,111,6.6
14873,The Jungle Book 2,2003-02-07,2003,72,5.6
153,Lost in Translation,2003-08-31,2003,102,7.3
10147,Bad Santa,2003-11-25,2003,91,6.2
9486,Johnny English,2003-04-06,2003,88,6.0
10009,Brother Bear,2003-10-20,2003,85,6.8
10601,Peter Pan,2003-12-25,2003,113,6.7
4256,Scary Movie 3,2003-10-24,2003,84,5.6
10028,Honey,2003-11-24,2003,94,6.0
8409,A Man Apart,2003-04-04,2003,109,5.7
1584,The School of Rock,2003-10-03,2003,108,6.6
616,The Last Samurai,2003-12-05,2003,154,7.1
8961,Bad Boys II,2003-07-18,2003,147,6.3
1996,Lara Croft Tomb Raider: The Cradle of Life,2003-07-21,2003,117,5.5
9902,Wrong Turn,2003-05-30,2003,84,5.9
2832,Identity,2003-04-25,2003,90,7.0
8619,Master and Commander: The Far Side of the World,2003-11-14,2003,138,6.6
11820,Mona Lisa Smile,2003-12-19,2003,117,6.2
322,Mystic River,2003-10-07,2003,138,7.4
55931,The Animatrix,2003-05-09,2003,102,6.6
9506,Anger Management,2003-04-11,2003,106,5.9
9341,The Core,2003-03-28,2003,136,5.3
1927,Hulk,2003-06-19,2003,138,5.2
1428,Once Upon a Time in Mexico,2003-09-11,2003,102,6.1
13654,101 Dalmatians II: Patch's London Adventure,2003-01-21,2003,70,5.7
11635,Old School,2003-02-21,2003,91,6.6
9919,How to Lose a Guy in 10 Days,2003-02-07,2003,116,6.2
6038,Shanghai Knights,2003-02-06,2003,115,5.9
9257,S.W.A.T.,2003-08-08,2003,117,5.8
9567,Tears of the Sun,2003-03-07,2003,121,6.4
10327,"Legally Blonde 2: Red, White & Blonde",2003-07-02,2003,95,5.2
8965,Atlantis: Milo's Return,2003-02-25,2003,70,5.4
10588,The Cat in the Hat,2003-11-21,2003,82,5.0
10330,Freaky Friday,2003-08-03,2003,97,6.0
14411,Sinbad: Legend of the Seven Seas,2003-07-02,2003,86,6.3
9562,Timeline,2003-11-26,2003,116,5.1
9620,Paycheck,2003-12-25,2003,119,5.7
9471,Charlie's Angels: Full Throttle,2003-06-27,2003,106,5.3
6964,Something's Gotta Give,2003-12-12,2003,128,6.2
10756,The Haunted Mansion,2003-11-25,2003,99,5.1
7288,Duplex,2003-09-26,2003,89,5.8
4970,Gothika,2003-11-21,2003,98,5.8
470,21 Grams,2003-09-06,2003,124,7.0
9358,Final Destination 2,2003-01-31,2003,90,5.9
26264,George of the Jungle 2,2003-08-18,2003,87,4.3
9373,The Texas Chainsaw Massacre,2003-10-17,2003,98,6.0
1647,The Recruit,2003-01-25,2003,115,5.9
11007,Cheaper by the Dozen,2003-12-24,2003,98,5.8
2289,Cold Mountain,2003-12-24,2003,154,6.5
9282,11:14,2003-05-16,2003,86,6.7
8326,Holes,2003-04-18,2003,117,6.4
10610,The Medallion,2003-08-15,2003,88,5.3
11023,Thirteen,2003-08-20,2003,100,6.6
6466,Freddy vs. Jason,2003-08-15,2003,97,5.7
10623,Cradle 2 the Grave,2003-02-28,2003,101,5.9
13062,Boundin',2003-11-04,2003,5,7.0
10715,Looney Tunes: Back in Action,2003-11-14,2003,90,5.5
10782,Basic,2003-04-18,2003,98,6.0
10159,The Rundown,2003-09-26,2003,104,6.3
15016,Barbie of Swan Lake,2003-09-28,2003,81,6.5
584,2 Fast 2 Furious,2003-06-05,2003,107,6.1
11523,View from the Top,2003-03-21,2003,87,5.3
21683,Batman: Mystery of the Batwoman,2003-10-21,2003,74,6.4
10743,Confidence,2003-04-25,2003,97,6.3
10735,What a Girl Wants,2003-03-27,2003,105,5.7
19277,In Hell,2003-11-24,2003,96,5.5
2055,Open Range,2003-08-29,2003,139,6.8
12090,Just Married,2003-01-09,2003,95,5.3
10934,Under the Tuscan Sun,2003-04-30,2003,113,6.4
7229,Tais-toi !,2003-10-22,2003,85,6.8
10708,Daddy Day Care,2003-05-03,2003,92,5.7
7270,Matchstick Men,2003-09-01,2003,116,6.7
4464,Seabiscuit,2003-07-22,2003,141,6.4
2116,Out of Time,2003-10-03,2003,105,6.0
11351,Jeepers Creepers 2,2003-08-08,2003,104,5.4
18736,The Lizzie McGuire Movie,2003-04-25,2003,94,5.8
6171,Dreamcatcher,2003-03-21,2003,136,5.1
19325,Bionicle: Mask of Light,2003-09-15,2003,70,5.9
10544,Ned Kelly,2003-03-22,2003,110,5.8
11817,Bulletproof Monk,2003-03-28,2003,104,5.0
12279,Spy Kids 3-D: Game Over,2003-07-25,2003,84,4.8
10720,Down with Love,2003-05-08,2003,101,6.0
9616,The Order,2003-09-05,2003,102,4.8
11775,Intolerable Cruelty,2003-09-02,2003,100,5.7
10632,The Hunted,2003-03-11,2003,94,5.8
11093,House of Sand and Fog,2003-12-19,2003,126,6.5
15567,Stitch! The Movie,2003-08-26,2003,60,6.2
9499,Le Divorce,2003-08-08,2003,117,5.2
18113,National Lampoon Presents Dorm Daze,2003-09-26,2003,96,4.6
11547,Cabin Fever,2003-08-15,2003,93,5.3
11329,Runaway Jury,2003-10-09,2003,127,6.8
2577,Code 46,2003-09-02,2003,92,5.9
30141,The Singing Detective,2003-10-24,2003,109,5.5
10628,Kangaroo Jack,2003-01-17,2003,89,4.5
504,Monster,2003-11-16,2003,110,6.8
10944,In the Cut,2003-09-09,2003,119,4.7
10943,The Gathering,2003-02-23,2003,92,5.0
10678,Bringing Down The House,2003-03-07,2003,105,5.3
10922,The Human Stain,2003-10-29,2003,106,6.2
8046,Gigli,2003-08-01,2003,121,3.8
16072,Gods and Generals,2003-02-21,2003,214,5.8
25988,The Sleeping Dictionary,2003-01-31,2003,109,6.1
13537,Shattered Glass,2003-11-14,2003,94,6.4
10152,Dumb and Dumberer: When Harry Met Lloyd,2003-06-13,2003,85,4.2
3635,Girl with a Pearl Earring,2003-08-31,2003,101,6.3
11078,National Security,2003-01-17,2003,88,5.6
58591,Miracle Run,2003-10-06,2003,120,7.1
4613,Scorched,2003-05-17,2003,95,4.8
13573,The United States of Leland,2003-01-18,2003,108,6.4
13411,Malibu's Most Wanted,2003-04-10,2003,86,4.7
14926,Uptown Girls,2003-08-15,2003,92,6.2
1415,Party Monster,2003-09-05,2003,98,5.6
9839,Beyond Borders,2003-10-23,2003,127,6.6
11615,The Life of David Gale,2003-02-21,2003,130,7.2
10739,Anything Else,2003-08-27,2003,108,6.1
1807,Elephant,2003-05-18,2003,81,7.1
883,Coffee and Cigarettes,2003-09-05,2003,96,6.8
11059,House of the Dead,2003-04-11,2003,90,3.4
1088,Whale Rider,2003-01-30,2003,101,6.7
11019,Deep Blue,2003-05-18,2003,83,4.9
10511,In America,2003-10-31,2003,105,6.3
25935,The Reckoning,2003-08-06,2003,112,7.2
2662,House of 1000 Corpses,2003-04-11,2003,89,5.8
9582,A Guy Thing,2003-01-17,2003,101,5.3
12542,Belly of the Beast,2003-12-30,2003,91,4.7
13920,Radio,2003-10-24,2003,109,7.1
237,Young Adam,2003-09-26,2003,93,5.9
12767,Cold Creek Manor,2003-09-19,2003,118,5.3
50794,The Even Stevens Movie,2003-06-13,2003,120,5.3
325553,Battlestar Galactica,2003-12-08,2003,182,7.3
1550,Pieces of April,2003-01-19,2003,81,6.3
24554,The Land Before Time X: The Great Longneck Migration,2003-12-02,2003,84,6.4
11375,Hollywood Homicide,2003-06-09,2003,116,4.8
302,Swimming Pool,2003-05-18,2003,102,6.2
9776,Head of State,2003-01-01,2003,95,5.4
10133,Cypher,2003-01-18,2003,95,6.6
13370,A Mighty Wind,2003-04-16,2003,91,6.5
32293,The Cheetah Girls,2003-08-15,2003,100,4.6
13156,Secondhand Lions,2003-09-19,2003,111,6.6
35114,Destino,2003-08-05,2003,7,5.6
13691,Piglet's Big Movie,2003-03-16,2003,75,6.0
15708,Latter Days,2003-07-10,2003,107,6.4
2056,The Station Agent,2003-01-26,2003,88,7.4
21542,Love Don't Cost a Thing,2003-12-12,2003,105,5.7
22309,The Fighting Temptations,2003-09-17,2003,122,5.3
33932,Shortcut to Happiness,2003-02-19,2003,106,5.1
16941,Intermission,2003-08-29,2003,105,5.5
10727,Darkness Falls,2003-01-24,2003,86,5.4
10578,Dracula II: Ascension,2003-06-07,2003,85,4.4
31096,Batman: Dead End,2003-01-01,2003,8,5.9
5146,The In-Laws,2003-05-23,2003,98,5.5
17403,How to Deal,2003-07-18,2003,99,5.3
33005,Mimic: Sentinel,2003-04-14,2003,77,5.2
22502,Les Enfants de la Pluie,2003-06-25,2003,90,7.6
21956,Scooby-Doo! and the Monster of Mexico,2003-09-30,2003,75,6.1
4612,Absolon,2003-01-01,2003,96,5.0
24019,Angels in America,2003-12-07,2003,352,6.1
10105,Saints and Soldiers,2003-09-11,2003,90,6.7
19766,Inspector Gadget 2,2003-03-11,2003,89,4.3
10929,Willard,2003-03-14,2003,100,5.3
44899,The Challenge,2003-01-24,2003,90,5.9
30074,Scooby-Doo! And the Legend of the Vampire,2003-03-04,2003,72,5.8
41488,The Statement,2003-12-12,2003,120,5.5
8696,Calendar Girls,2003-09-02,2003,108,6.5
11427,Dead End,2003-01-30,2003,85,6.5
14527,Foolproof,2003-10-03,2003,97,6.4
20,My Life Without Me,2003-03-07,2003,106,6.7
5204,Kontroll,2003-11-20,2003,105,6.6
321,Mambo Italiano,2003-06-06,2003,92,5.2
2260,Capturing the Friedmans,2003-05-30,2003,107,7.4
10923,Agent Cody Banks,2003-03-12,2003,102,4.9
14892,The Big Empty,2003-05-16,2003,94,5.2
24860,De Zaak Alzheimer,2003-10-15,2003,123,6.3
12253,Biker Boyz,2003-01-31,2003,110,5.8
6016,The Good Thief,2003-04-03,2003,108,6.2
25523,The Ghost of Lord Farquaad,2003-05-23,2003,12,6.5
21131,Harvie Krumpet,2003-10-23,2003,23,6.8
24982,Ghosts of the Abyss,2003-04-10,2003,92,6.7
2771,American Splendor,2003-08-15,2003,101,6.7
2518,Hitler: The Rise of Evil,2003-03-18,2003,179,6.7
14576,Shade,2003-05-18,2003,101,6.3
21544,Hope Springs,2003-05-09,2003,90,4.8
12146,The Missing,2003-11-26,2003,135,5.8
1792,Stuck on You,2003-12-10,2003,118,4.8
17684,Chouchou,2003-03-19,2003,105,5.1
37696,Fear X,2003-01-13,2003,88,5.8
37088,Aileen: Life and Death of a Serial Killer,2003-09-09,2003,89,7.3
24190,Le temps du loup,2003-01-01,2003,113,5.7
15276,After School Special,2003-05-15,2003,90,4.8
24358,The Second Renaissance Part I,2003-02-01,2003,9,7.2
30806,Out for a Kill,2003-08-14,2003,90,5.0
20210,Grind,2003-08-15,2003,105,6.3
18538,Dot the I,2003-01-18,2003,92,5.2
4592,Carolina,2003-07-04,2003,97,5.9
8325,Tiptoes,2003-09-08,2003,90,4.5
11420,The Corporation,2003-09-10,2003,145,7.1
15394,Owning Mahowny,2003-05-02,2003,104,6.4
24914,Kid's Story,2003-06-02,2003,15,6.8
192936,Frank Herbert's Children of Dune,2003-03-25,2003,248,6.5
52036,The Company,2003-09-10,2003,112,4.9
14573,Natural City,2003-05-09,2003,114,4.9
17345,Flywheel,2003-01-01,2003,120,6.9
6277,Crime Spree,2003-04-16,2003,98,6.3
14842,44 Minutes: The North Hollywood Shoot-Out,2003-01-01,2003,103,6.2
22578,DÃ©dales,2003-09-09,2003,100,6.5
53367,Charlie: The Life and Art of Charles Chaplin,2003-05-01,2003,132,6.4
22076,Alien Hunter,2003-07-19,2003,100,4.2
19288,Leprechaun: Back 2 tha Hood,2003-12-30,2003,90,6.0
10744,The Cooler,2003-01-17,2003,101,6.5
21765,Good Boy!,2003-10-10,2003,87,4.9
11194,Touching the Void,2003-09-05,2003,106,7.5
10629,Veronica Guerin,2003-07-11,2003,98,6.7
5653,Luther,2003-10-29,2003,123,6.3
20694,Rugrats Go Wild,2003-06-13,2003,84,5.3
32526,Soldier's Girl,2003-05-31,2003,112,5.9
13132,All the Real Girls,2003-08-01,2003,108,5.6
24619,Blind Horizon,2003-12-14,2003,99,5.9
2830,My Boss's Daughter,2003-08-21,2003,83,4.4
15271,Bright Young Things,2003-05-16,2003,106,5.4
36658,X2,2003-04-24,2003,133,6.7
13778,Dickie Roberts: Former Child Star,2003-09-05,2003,98,5.4
4997,Wonderland,2003-10-23,2003,104,6.4
32235,Northfork,2003-01-01,2003,103,5.7
16973,Love Object,2003-04-05,2003,88,5.0
10981,Nothing,2003-09-09,2003,90,5.5
245454,Helen of Troy,2003-04-19,2003,175,5.5
16250,Love Comes Softly,2003-04-13,2003,88,6.1
33339,Camp,2003-09-05,2003,114,4.9
12698,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003-12-09,2003,95,6.7
22958,The Shape of Things,2003-01-01,2003,96,6.1
17813,Alex & Emma,2003-06-16,2003,96,5.0
31246,From Justin to Kelly,2003-06-20,2003,90,3.5
26454,Deliver Us from Eva,2003-02-07,2003,105,6.3
16930,Les Clefs de bagnole,2003-12-10,2003,90,4.8
24794,Air Bud: Spikes Back,2003-07-01,2003,87,4.5
24837,August Underground's Mordum,2003-01-01,2003,77,4.3
8991,Undead,2003-09-04,2003,97,5.5
246355,Saw,2003-01-01,2003,9,6.4
16175,The Diary of Ellen Rimbauer,2003-05-12,2003,88,4.9
24357,Final Flight of the Osiris,2003-03-21,2003,9,6.5
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003-05-18,2003,68,7.2
17920,I Capture the Castle,2003-05-09,2003,113,7.2
28200,Sylvia,2003-10-17,2003,109,5.6
18248,The Foreigner,2003-06-01,2003,96,4.3
21525,Tupac: Resurrection,2003-01-23,2003,112,8.0
12456,De fem benspÃ¦nd,2003-11-07,2003,90,5.7
80219,Homeless to Harvard: The Liz Murray Story,2003-04-07,2003,104,6.0
4252,Chalte Chalte,2003-06-12,2003,167,6.3
14694,The Snow Walker,2003-01-01,2003,103,4.5
24164,"Buongiorno, notte",2003-01-01,2003,106,5.3
51163,Effroyables jardins,2003-03-26,2003,95,7.6
28003,Madea's Class Reunion,2003-06-25,2003,0,6.9
44195,Fear of the Dark,2003-01-01,2003,86,5.0
44710,Bienvenue chez les Rozes,2003-04-02,2003,90,5.5
319600,Indiana Jones: Making the Trilogy,2003-10-21,2003,127,7.2
24660,A Detective Story,2003-04-01,2003,10,7.4
107059,Gomez & TavarÃ¨s,2003-05-07,2003,72,4.4
42418,The Young Black Stallion,2003-12-25,2003,49,4.8
37209,The Saddest Music in the World,2003-09-17,2003,100,6.1
17473,The Room,2003-06-27,2003,99,4.6
59191,Eloise at Christmastime,2003-11-23,2003,89,4.6
77959,Turbo Charged Prelude to 2 Fast 2 Furious,2003-06-01,2003,6,6.8
24950,Matriculated,2003-06-03,2003,16,7.1
24362,The Second Renaissance Part II,2003-06-01,2003,9,7.2
27874,A Wrinkle in Time,2003-04-25,2003,128,4.9
13590,Eddie Izzard: Glorious,1997-11-17,1997,99,5.5
597,Titanic,1997-11-18,1997,194,7.3
11970,Hercules,1997-06-26,1997,93,7.0
607,Men in Black,1997-07-01,1997,98,6.7
782,Gattaca,1997-09-07,1997,106,7.3
18,The Fifth Element,1997-05-07,1997,126,7.1
415,Batman & Robin,1997-06-20,1997,125,4.4
25571,Drive,1997-08-04,1997,100,6.3
714,Tomorrow Never Dies,1997-12-11,1997,119,5.9
489,Good Will Hunting,1997-12-05,1997,126,7.7
184,Jackie Brown,1997-12-24,1997,154,7.1
8078,Alien: Resurrection,1997-11-12,1997,109,5.9
